파라미터,구분,제조사,대표차명,모델명,연식
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B015"", ""menuModel"": ""C001"", ""menuPrye"": ""2013"", ""searchStr"": """"}",수입,아우디,RS5,RS5,2013
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B015"", ""menuModel"": ""C001"", ""menuPrye"": ""2012"", ""searchStr"": """"}",수입,아우디,RS5,RS5,2012
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B026"", ""menuModel"": ""C001"", ""menuPrye"": ""2004"", ""searchStr"": """"}",수입,아우디,RS6,RS6,2004
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B016"", ""menuModel"": ""C001"", ""menuPrye"": ""2021"", ""searchStr"": """"}",수입,아우디,RS7,RS7,2021
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B016"", ""menuModel"": ""C001"", ""menuPrye"": ""2018"", ""searchStr"": """"}",수입,아우디,RS7,RS7,2018
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B016"", ""menuModel"": ""C001"", ""menuPrye"": ""2016"", ""searchStr"": """"}",수입,아우디,RS7,RS7,2016
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B016"", ""menuModel"": ""C001"", ""menuPrye"": ""2015"", ""searchStr"": """"}",수입,아우디,RS7,RS7,2015
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B016"", ""menuModel"": ""C001"", ""menuPrye"": ""2014"", ""searchStr"": """"}",수입,아우디,RS7,RS7,2014
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B017"", ""menuModel"": ""C001"", ""menuPrye"": ""2016"", ""searchStr"": """"}",수입,아우디,S3,S3,2016
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B017"", ""menuModel"": ""C001"", ""menuPrye"": ""2015"", ""searchStr"": """"}",수입,아우디,S3,S3,2015
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B017"", ""menuModel"": ""C001"", ""menuPrye"": ""2008"", ""searchStr"": """"}",수입,아우디,S3,S3,2008
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B018"", ""menuModel"": ""C001"", ""menuPrye"": ""2021"", ""searchStr"": """"}",수입,아우디,S4,S4,2021
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B018"", ""menuModel"": ""C001"", ""menuPrye"": ""2016"", ""searchStr"": """"}",수입,아우디,S4,S4,2016
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B018"", ""menuModel"": ""C001"", ""menuPrye"": ""2015"", ""searchStr"": """"}",수입,아우디,S4,S4,2015
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B018"", ""menuModel"": ""C001"", ""menuPrye"": ""2014"", ""searchStr"": """"}",수입,아우디,S4,S4,2014
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B018"", ""menuModel"": ""C001"", ""menuPrye"": ""2013"", ""searchStr"": """"}",수입,아우디,S4,S4,2013
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B018"", ""menuModel"": ""C001"", ""menuPrye"": ""2012"", ""searchStr"": """"}",수입,아우디,S4,S4,2012
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B018"", ""menuModel"": ""C001"", ""menuPrye"": ""2011"", ""searchStr"": """"}",수입,아우디,S4,S4,2011
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B018"", ""menuModel"": ""C001"", ""menuPrye"": ""2010"", ""searchStr"": """"}",수입,아우디,S4,S4,2010
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B018"", ""menuModel"": ""C001"", ""menuPrye"": ""2009"", ""searchStr"": """"}",수입,아우디,S4,S4,2009
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B018"", ""menuModel"": ""C001"", ""menuPrye"": ""2008"", ""searchStr"": """"}",수입,아우디,S4,S4,2008
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B018"", ""menuModel"": ""C001"", ""menuPrye"": ""2007"", ""searchStr"": """"}",수입,아우디,S4,S4,2007
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B018"", ""menuModel"": ""C001"", ""menuPrye"": ""2006"", ""searchStr"": """"}",수입,아우디,S4,S4,2006
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B018"", ""menuModel"": ""C001"", ""menuPrye"": ""2005"", ""searchStr"": """"}",수입,아우디,S4,S4,2005
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B018"", ""menuModel"": ""C001"", ""menuPrye"": ""2004"", ""searchStr"": """"}",수입,아우디,S4,S4,2004
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B019"", ""menuModel"": ""C001"", ""menuPrye"": ""2021"", ""searchStr"": """"}",수입,아우디,S5,S5,2021
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B019"", ""menuModel"": ""C001"", ""menuPrye"": ""2015"", ""searchStr"": """"}",수입,아우디,S5,S5,2015
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B019"", ""menuModel"": ""C001"", ""menuPrye"": ""2014"", ""searchStr"": """"}",수입,아우디,S5,S5,2014
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B019"", ""menuModel"": ""C001"", ""menuPrye"": ""2013"", ""searchStr"": """"}",수입,아우디,S5,S5,2013
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B019"", ""menuModel"": ""C001"", ""menuPrye"": ""2012"", ""searchStr"": """"}",수입,아우디,S5,S5,2012
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B019"", ""menuModel"": ""C001"", ""menuPrye"": ""2011"", ""searchStr"": """"}",수입,아우디,S5,S5,2011
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B019"", ""menuModel"": ""C001"", ""menuPrye"": ""2010"", ""searchStr"": """"}",수입,아우디,S5,S5,2010
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B019"", ""menuModel"": ""C001"", ""menuPrye"": ""2009"", ""searchStr"": """"}",수입,아우디,S5,S5,2009
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B019"", ""menuModel"": ""C001"", ""menuPrye"": ""2008"", ""searchStr"": """"}",수입,아우디,S5,S5,2008
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B020"", ""menuModel"": ""C001"", ""menuPrye"": ""2016"", ""searchStr"": """"}",수입,아우디,S6,S6,2016
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B020"", ""menuModel"": ""C001"", ""menuPrye"": ""2015"", ""searchStr"": """"}",수입,아우디,S6,S6,2015
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B020"", ""menuModel"": ""C001"", ""menuPrye"": ""2014"", ""searchStr"": """"}",수입,아우디,S6,S6,2014
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B020"", ""menuModel"": ""C001"", ""menuPrye"": ""2013"", ""searchStr"": """"}",수입,아우디,S6,S6,2013
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B020"", ""menuModel"": ""C001"", ""menuPrye"": ""2012"", ""searchStr"": """"}",수입,아우디,S6,S6,2012
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B020"", ""menuModel"": ""C001"", ""menuPrye"": ""2008"", ""searchStr"": """"}",수입,아우디,S6,S6,2008
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B020"", ""menuModel"": ""C001"", ""menuPrye"": ""2007"", ""searchStr"": """"}",수입,아우디,S6,S6,2007
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B020"", ""menuModel"": ""C001"", ""menuPrye"": ""2001"", ""searchStr"": """"}",수입,아우디,S6,S6,2001
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B021"", ""menuModel"": ""C001"", ""menuPrye"": ""2016"", ""searchStr"": """"}",수입,아우디,S7,S7,2016
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B021"", ""menuModel"": ""C001"", ""menuPrye"": ""2015"", ""searchStr"": """"}",수입,아우디,S7,S7,2015
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B021"", ""menuModel"": ""C001"", ""menuPrye"": ""2014"", ""searchStr"": """"}",수입,아우디,S7,S7,2014
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B021"", ""menuModel"": ""C001"", ""menuPrye"": ""2013"", ""searchStr"": """"}",수입,아우디,S7,S7,2013
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B021"", ""menuModel"": ""C001"", ""menuPrye"": ""2012"", ""searchStr"": """"}",수입,아우디,S7,S7,2012
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B022"", ""menuModel"": ""C001"", ""menuPrye"": ""2016"", ""searchStr"": """"}",수입,아우디,S8,S8,2016
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B022"", ""menuModel"": ""C001"", ""menuPrye"": ""2015"", ""searchStr"": """"}",수입,아우디,S8,S8,2015
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B022"", ""menuModel"": ""C001"", ""menuPrye"": ""2014"", ""searchStr"": """"}",수입,아우디,S8,S8,2014
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B022"", ""menuModel"": ""C001"", ""menuPrye"": ""2013"", ""searchStr"": """"}",수입,아우디,S8,S8,2013
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B022"", ""menuModel"": ""C001"", ""menuPrye"": ""2012"", ""searchStr"": """"}",수입,아우디,S8,S8,2012
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B022"", ""menuModel"": ""C001"", ""menuPrye"": ""2010"", ""searchStr"": """"}",수입,아우디,S8,S8,2010
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B022"", ""menuModel"": ""C001"", ""menuPrye"": ""2009"", ""searchStr"": """"}",수입,아우디,S8,S8,2009
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B022"", ""menuModel"": ""C001"", ""menuPrye"": ""2008"", ""searchStr"": """"}",수입,아우디,S8,S8,2008
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B022"", ""menuModel"": ""C001"", ""menuPrye"": ""2007"", ""searchStr"": """"}",수입,아우디,S8,S8,2007
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B023"", ""menuModel"": ""C001"", ""menuPrye"": ""2020"", ""searchStr"": """"}",수입,아우디,SQ5,SQ5,2020
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B023"", ""menuModel"": ""C001"", ""menuPrye"": ""2016"", ""searchStr"": """"}",수입,아우디,SQ5,SQ5,2016
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B023"", ""menuModel"": ""C001"", ""menuPrye"": ""2015"", ""searchStr"": """"}",수입,아우디,SQ5,SQ5,2015
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B023"", ""menuModel"": ""C001"", ""menuPrye"": ""2014"", ""searchStr"": """"}",수입,아우디,SQ5,SQ5,2014
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B023"", ""menuModel"": ""C001"", ""menuPrye"": ""2013"", ""searchStr"": """"}",수입,아우디,SQ5,SQ5,2013
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B024"", ""menuModel"": ""C001"", ""menuPrye"": ""2016"", ""searchStr"": """"}",수입,아우디,TT,TT,2016
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B024"", ""menuModel"": ""C001"", ""menuPrye"": ""2015"", ""searchStr"": """"}",수입,아우디,TT,TT,2015
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B024"", ""menuModel"": ""C001"", ""menuPrye"": ""2014"", ""searchStr"": """"}",수입,아우디,TT,TT,2014
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B024"", ""menuModel"": ""C001"", ""menuPrye"": ""2013"", ""searchStr"": """"}",수입,아우디,TT,TT,2013
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B024"", ""menuModel"": ""C001"", ""menuPrye"": ""2012"", ""searchStr"": """"}",수입,아우디,TT,TT,2012
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B024"", ""menuModel"": ""C001"", ""menuPrye"": ""2011"", ""searchStr"": """"}",수입,아우디,TT,TT,2011
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B024"", ""menuModel"": ""C001"", ""menuPrye"": ""2010"", ""searchStr"": """"}",수입,아우디,TT,TT,2010
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B024"", ""menuModel"": ""C001"", ""menuPrye"": ""2009"", ""searchStr"": """"}",수입,아우디,TT,TT,2009
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B024"", ""menuModel"": ""C001"", ""menuPrye"": ""2008"", ""searchStr"": """"}",수입,아우디,TT,TT,2008
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B024"", ""menuModel"": ""C001"", ""menuPrye"": ""2007"", ""searchStr"": """"}",수입,아우디,TT,TT,2007
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B024"", ""menuModel"": ""C001"", ""menuPrye"": ""2006"", ""searchStr"": """"}",수입,아우디,TT,TT,2006
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B024"", ""menuModel"": ""C001"", ""menuPrye"": ""2005"", ""searchStr"": """"}",수입,아우디,TT,TT,2005
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B024"", ""menuModel"": ""C001"", ""menuPrye"": ""2004"", ""searchStr"": """"}",수입,아우디,TT,TT,2004
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B024"", ""menuModel"": ""C001"", ""menuPrye"": ""2003"", ""searchStr"": """"}",수입,아우디,TT,TT,2003
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B024"", ""menuModel"": ""C001"", ""menuPrye"": ""2002"", ""searchStr"": """"}",수입,아우디,TT,TT,2002
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B024"", ""menuModel"": ""C001"", ""menuPrye"": ""2000"", ""searchStr"": """"}",수입,아우디,TT,TT,2000
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B024"", ""menuModel"": ""C002"", ""menuPrye"": ""2016"", ""searchStr"": """"}",수입,아우디,TT,TTS,2016
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B024"", ""menuModel"": ""C002"", ""menuPrye"": ""2015"", ""searchStr"": """"}",수입,아우디,TT,TTS,2015
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B024"", ""menuModel"": ""C002"", ""menuPrye"": ""2014"", ""searchStr"": """"}",수입,아우디,TT,TTS,2014
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B024"", ""menuModel"": ""C002"", ""menuPrye"": ""2013"", ""searchStr"": """"}",수입,아우디,TT,TTS,2013
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B024"", ""menuModel"": ""C002"", ""menuPrye"": ""2012"", ""searchStr"": """"}",수입,아우디,TT,TTS,2012
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B024"", ""menuModel"": ""C002"", ""menuPrye"": ""2011"", ""searchStr"": """"}",수입,아우디,TT,TTS,2011
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B024"", ""menuModel"": ""C002"", ""menuPrye"": ""2010"", ""searchStr"": """"}",수입,아우디,TT,TTS,2010
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B024"", ""menuModel"": ""C002"", ""menuPrye"": ""2009"", ""searchStr"": """"}",수입,아우디,TT,TTS,2009
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B024"", ""menuModel"": ""C002"", ""menuPrye"": ""2007"", ""searchStr"": """"}",수입,아우디,TT,TTS,2007
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B025"", ""menuModel"": ""C001"", ""menuPrye"": ""2006"", ""searchStr"": """"}",수입,아우디,올로드콰트로,올로드콰트로,2006
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B025"", ""menuModel"": ""C001"", ""menuPrye"": ""2005"", ""searchStr"": """"}",수입,아우디,올로드콰트로,올로드콰트로,2005
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B025"", ""menuModel"": ""C001"", ""menuPrye"": ""2004"", ""searchStr"": """"}",수입,아우디,올로드콰트로,올로드콰트로,2004
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B025"", ""menuModel"": ""C001"", ""menuPrye"": ""2003"", ""searchStr"": """"}",수입,아우디,올로드콰트로,올로드콰트로,2003
"{""machineCode"": ""1"", ""menuType"": ""carlist"", ""menuNation"": ""2"", ""menuEntrps"": ""A035"", ""menuReprsnt"": ""B025"", ""menuModel"": ""C001"", ""menuPrye"": ""2002"", ""searchStr"": """"}",수입,아우디,올로드콰트로,올로드콰트로,2002
